Event, Reactor, Reaction, Worker, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, Triggered By, Effects
Reaction starts, semantic, 1, 1, 0, 0, 353400, NO TRIGGER, 0, <>, <>
Reaction ends, semantic, 1, 1, 0, 0, 353700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 0, 0, 353900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 3000000, 0, 3086900, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 3000000, 0, 3088100, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 3000000, 0, 3088500, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 3000000, 0, 3089000, NO TRIGGER, 0, <dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 3000000, 0, 3089700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 3000000, 0, 3089900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 3000000, 1, 3090100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 3000000, 1, 3090200, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 3000000, 1, 3117000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 3000000, 1, 3117300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 3000000, 1, 3117400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 3000000, 1, 3117800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 10000000, 0, 10165400, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 10000000, 0, 10166600, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 10000000, 0, 10167500, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 10000000, 0, 10168400, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 10000000, 0, 10176500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 10000000, 0, 10176700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 10000000, 1, 10177000, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 10000000, 1, 10177100, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 10000000, 1, 10205800, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 10000000, 1, 10206100, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 10000000, 1, 10206200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 10000000, 1, 10206600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 20000000, 0, 20178000, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 20000000, 0, 20179400, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 20000000, 0, 20180400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 20000000, 0, 20181100, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 20000000, 0, 20189100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 20000000, 0, 20189200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 20000000, 1, 20189500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 20000000, 1, 20189600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 20000000, 1, 20221000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 20000000, 1, 20221400, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 20000000, 1, 20223000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 20000000, 1, 20223300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 30000000, 0, 30209300, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 30000000, 0, 30212300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 30000000, 0, 30215000, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 30000000, 0, 30217800, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 30000000, 0, 30220800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 30000000, 0, 30221600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 30000000, 1, 30223300, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 30000000, 1, 30223600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 30000000, 1, 30275100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 30000000, 1, 30275300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 30000000, 1, 30275400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 30000000, 1, 30275700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 36000000, 0, 36186200, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 36000000, 0, 36187600, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 36000000, 0, 36188400, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 36000000, 0, 36189100, NO TRIGGER, 0, <dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 36000000, 0, 36198100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 36000000, 0, 36198200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 36000000, 1, 36198500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 36000000, 1, 36198600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 36000000, 1, 36232100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 36000000, 1, 36232400, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 36000000, 1, 36232500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 36000000, 1, 36232900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 40000000, 0, 40203900, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 40000000, 0, 40205300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 40000000, 0, 40207100, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 40000000, 0, 40208500, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 40000000, 0, 40209900, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 40000000, 0, 40210000, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 40000000, 0, 40210200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 40000000, 0, 40210400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 40000000, 1, 40210600, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 40000000, 1, 40210700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 40000000, 1, 40247700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 40000000, 1, 40247900, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 40000000, 1, 40248100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 40000000, 1, 40248500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 50000000, 0, 50218800, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 50000000, 0, 50222100, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 50000000, 0, 50224700, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 50000000, 0, 50227500, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 50000000, 0, 50258100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 50000000, 0, 50258300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 50000000, 1, 50258600, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 50000000, 1, 50258700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 50000000, 1, 50283100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 50000000, 1, 50283300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 50000000, 1, 50283400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 50000000, 1, 50283700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 60000000, 0, 60143300, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 60000000, 0, 60144800, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 60000000, 0, 60145500, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 60000000, 0, 60151600, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 60000000, 0, 60152300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 60000000, 0, 60152500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 60000000, 1, 60152800, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 60000000, 1, 60152800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 60000000, 1, 60178800, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 60000000, 1, 60179100, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 60000000, 1, 60179200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 60000000, 1, 60179500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 69000000, 0, 69138000, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 69000000, 0, 69139500, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 69000000, 0, 69140500, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 69000000, 0, 69141100, NO TRIGGER, 0, <dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 69000000, 0, 69141900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 69000000, 0, 69142100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 69000000, 1, 69142400, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 69000000, 1, 69142400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 69000000, 1, 69171500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 69000000, 1, 69178600, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 69000000, 1, 69178700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 69000000, 1, 69179100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 70000000, 0, 70116400, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 70000000, 0, 70116800, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 70000000, 0, 70117200, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 70000000, 0, 70117600, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 70000000, 0, 70118000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 70000000, 0, 70118200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 70000000, 1, 70118500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 70000000, 1, 70118600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 70000000, 1, 70134100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 70000000, 1, 70134400, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 70000000, 1, 70134500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 70000000, 1, 70134800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 80000000, 0, 80171500, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 80000000, 0, 80173100, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 80000000, 0, 80174000, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 80000000, 0, 80180800, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 80000000, 0, 80181600, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 80000000, 0, 80181700, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 80000000, 0, 80181800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 80000000, 0, 80182000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 80000000, 1, 80182300, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 80000000, 1, 80182400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 80000000, 1, 80210600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 80000000, 1, 80210800, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 80000000, 1, 80211000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 80000000, 1, 80211200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 90000000, 0, 90314200, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 90000000, 0, 90316000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 90000000, 0, 90316800, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 90000000, 0, 90317400, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 90000000, 0, 90318100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 90000000, 0, 90318300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 90000000, 1, 90318600, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 90000000, 1, 90318700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 90000000, 1, 90350000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 90000000, 1, 90350300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 90000000, 1, 90350400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 90000000, 1, 90350800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 100000000, 0, 100118100, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 100000000, 0, 100120600, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 100000000, 0, 100122900, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 100000000, 0, 100124200, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 100000000, 0, 100125200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 100000000, 0, 100125300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 100000000, 1, 100125600, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 100000000, 1, 100125700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 100000000, 1, 100178200, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 100000000, 1, 100178700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 100000000, 1, 100178900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 100000000, 1, 100179100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 102000000, 0, 102184100, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 102000000, 0, 102186000, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 102000000, 0, 102194200, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 102000000, 0, 102194900, NO TRIGGER, 0, <dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 102000000, 0, 102195600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 102000000, 0, 102195800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 102000000, 1, 102196100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 102000000, 1, 102196200, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 102000000, 1, 102225000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 102000000, 1, 102225200, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 102000000, 1, 102225400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 102000000, 1, 102225700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 110000000, 0, 110322400, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 110000000, 0, 110324000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 110000000, 0, 110325100, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 110000000, 0, 110325700, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 110000000, 0, 110326900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 110000000, 0, 110327100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 110000000, 1, 110327400, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 110000000, 1, 110327500, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 110000000, 1, 110384400, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 110000000, 1, 110384700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 110000000, 1, 110384900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 110000000, 1, 110385200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 120000000, 0, 120168200, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 120000000, 0, 120173400, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 120000000, 0, 120175500, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 120000000, 0, 120177300, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 120000000, 0, 120179100, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 120000000, 0, 120179500, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 120000000, 0, 120179600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 120000000, 0, 120179800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 120000000, 1, 120180100, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 120000000, 1, 120180200, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 120000000, 1, 120213500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 120000000, 1, 120213800, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 120000000, 1, 120214000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 120000000, 1, 120214300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 130000000, 0, 130185600, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 130000000, 0, 130186700, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 130000000, 0, 130187700, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 130000000, 0, 130188300, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 130000000, 0, 130189000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 130000000, 0, 130189200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 130000000, 1, 130189500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 130000000, 1, 130189600, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 130000000, 1, 130216600, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 130000000, 1, 130216800, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 130000000, 1, 130217000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 130000000, 1, 130217300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 135000000, 0, 135259800, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 135000000, 0, 135260900, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 135000000, 0, 135262100, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 135000000, 0, 135262700, NO TRIGGER, 0, <dataFusion.imageobject:>, <>
Reaction ends, dataFusion, 0, 1, 135000000, 0, 135263400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 135000000, 0, 135263500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 135000000, 1, 135263800, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 135000000, 1, 135268400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 135000000, 1, 135291500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 135000000, 1, 135291700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 135000000, 1, 135291800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 135000000, 1, 135292100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 140000000, 0, 140120400, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 140000000, 0, 140123100, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 140000000, 0, 140126700, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 140000000, 0, 140128200, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 140000000, 0, 140129400, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 140000000, 0, 140129600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 140000000, 1, 140129900, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 140000000, 1, 140130000, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 140000000, 1, 140167900, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 140000000, 1, 140168100, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 140000000, 1, 140168200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 140000000, 1, 140168600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 150000000, 0, 150247300, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 150000000, 0, 150253500, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 150000000, 0, 150254500, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 150000000, 0, 150255100, NO TRIGGER, 0, <dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 150000000, 0, 150255800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 150000000, 0, 150256000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 150000000, 1, 150256300, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 150000000, 1, 150256400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 150000000, 1, 150283000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 150000000, 1, 150283200, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 150000000, 1, 150283300, NO TRIGGER, 0, <>, <>
