Event, Reactor, Reaction, Worker, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay, Triggered By, Effects
Reaction ends, semantic, 1, 1, 480000000, 0, 480098600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 480000000, 0, 480098700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 480000000, 1, 480099000, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 480000000, 1, 480105700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 480000000, 1, 480137100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 480000000, 1, 480137500, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 480000000, 1, 480137700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 480000000, 1, 480138000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 490000000, 0, 490126300, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 490000000, 0, 490127500, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 490000000, 0, 490128300, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 490000000, 0, 490128800, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 490000000, 0, 490129500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 490000000, 0, 490129700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 490000000, 1, 490130000, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 490000000, 1, 490130000, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 490000000, 1, 490153700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 490000000, 1, 490153900, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 490000000, 1, 490154100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 490000000, 1, 490154500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 498000000, 0, 498236300, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 498000000, 0, 498259900, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 498000000, 0, 498266600, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 498000000, 0, 498267200, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 498000000, 0, 498267900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 498000000, 0, 498268100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 498000000, 1, 498268400, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 498000000, 1, 498268500, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 498000000, 1, 498290100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 498000000, 1, 498290400, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 498000000, 1, 498290600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 498000000, 1, 498290900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 500000000, 0, 500114400, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 500000000, 0, 500115200, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 500000000, 0, 500115600, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 500000000, 0, 500116100, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 500000000, 0, 500118500, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 500000000, 0, 500118700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 500000000, 1, 500119000, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 500000000, 1, 500119100, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 500000000, 1, 500138100, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 500000000, 1, 500138200, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 500000000, 1, 500138300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 500000000, 1, 500138700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 510000000, 0, 510239000, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 510000000, 0, 510242100, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 510000000, 0, 510244400, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 510000000, 0, 510246400, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 510000000, 0, 510248700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 510000000, 0, 510249200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 510000000, 1, 510250500, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 510000000, 1, 510250800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 510000000, 1, 510326000, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 510000000, 1, 510327100, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 510000000, 1, 510327600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 510000000, 1, 510329100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 520000000, 0, 520219900, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 520000000, 0, 520223100, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 520000000, 0, 520237200, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 520000000, 0, 520239600, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 520000000, 0, 520241800, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 520000000, 0, 520242500, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 520000000, 0, 520242900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 520000000, 0, 520243300, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 520000000, 1, 520244700, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 520000000, 1, 520244900, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 520000000, 1, 520324700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 520000000, 1, 520325600, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 520000000, 1, 520326100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 520000000, 1, 520327700, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 530000000, 0, 530234300, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 530000000, 0, 530237500, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 530000000, 0, 530239500, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 530000000, 0, 530241600, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 530000000, 0, 530243800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 530000000, 0, 530244400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 530000000, 1, 530255600, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 530000000, 1, 530255900, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 530000000, 1, 530335700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 530000000, 1, 530336700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 530000000, 1, 530337200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 530000000, 1, 530339100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 531000000, 0, 531217100, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 531000000, 0, 531219200, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 531000000, 0, 531220600, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 531000000, 0, 531222600, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 531000000, 0, 531224600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 531000000, 0, 531225100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 531000000, 1, 531226400, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 531000000, 1, 531226700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 531000000, 1, 531304500, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 531000000, 1, 531305400, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 531000000, 1, 531306000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 531000000, 1, 531308000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 540000000, 0, 540209500, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 540000000, 0, 540216400, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 540000000, 0, 540217200, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 540000000, 0, 540217700, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 540000000, 0, 540218300, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 540000000, 0, 540218400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 540000000, 1, 540218700, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 540000000, 1, 540218800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 540000000, 1, 540238700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 540000000, 1, 540239000, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 540000000, 1, 540239100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 540000000, 1, 540239400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 550000000, 0, 550136200, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 550000000, 0, 550137400, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 550000000, 0, 550138300, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 550000000, 0, 550138900, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 550000000, 0, 550139800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 550000000, 0, 550139900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 550000000, 1, 550140200, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 550000000, 1, 550145400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 550000000, 1, 550170400, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 550000000, 1, 550170600, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 550000000, 1, 550170700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 550000000, 1, 550171100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 560000000, 0, 560433600, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 560000000, 0, 560434800, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 560000000, 0, 560435500, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 560000000, 0, 560436000, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 560000000, 0, 560436700, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 560000000, 0, 560436800, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 560000000, 0, 560436900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 560000000, 0, 560437000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 560000000, 1, 560437300, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 560000000, 1, 560437400, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 560000000, 1, 560462300, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 560000000, 1, 560462500, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 560000000, 1, 560462700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 560000000, 1, 560467400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 564000000, 0, 564254600, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 564000000, 0, 564255900, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 564000000, 0, 564256700, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 564000000, 0, 564257100, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 564000000, 0, 564257800, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 564000000, 0, 564257900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 564000000, 1, 564258200, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 564000000, 1, 564258300, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 564000000, 1, 564280900, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 564000000, 1, 564281100, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 564000000, 1, 564281200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 564000000, 1, 564281600, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 570000000, 0, 570232000, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 570000000, 0, 570255300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 570000000, 0, 570255800, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 570000000, 0, 570256400, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 570000000, 0, 570257900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 570000000, 0, 570258000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 570000000, 1, 570259000, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 570000000, 1, 570259100, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 570000000, 1, 570276800, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 570000000, 1, 570277000, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 570000000, 1, 570277200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 570000000, 1, 570277500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 580000000, 0, 580181600, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 580000000, 0, 580183300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 580000000, 0, 580184900, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 580000000, 0, 580185600, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 580000000, 0, 580186200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 580000000, 0, 580186400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 580000000, 1, 580186700, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 580000000, 1, 580186800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 580000000, 1, 580251800, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 580000000, 1, 580252100, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 580000000, 1, 580252200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 580000000, 1, 580252500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 590000000, 0, 590230700, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 590000000, 0, 590233900, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 590000000, 0, 590236600, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 590000000, 0, 590238700, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 590000000, 0, 590240900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 590000000, 0, 590241500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 590000000, 1, 590242900, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 590000000, 1, 590243200, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 590000000, 1, 590328300, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 590000000, 1, 590329200, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 590000000, 1, 590329700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 590000000, 1, 590331500, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 597000000, 0, 597258400, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 597000000, 0, 597261400, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 597000000, 0, 597264200, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, dataFusion, 0, 1, 597000000, 0, 597266300, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 597000000, 0, 597268700, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 597000000, 0, 597269400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 597000000, 1, 597283400, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 597000000, 1, 597283800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 597000000, 1, 597369800, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 597000000, 1, 597370700, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 597000000, 1, 597371200, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 597000000, 1, 597372900, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 600000000, 0, 600290800, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 600000000, 0, 600293300, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 600000000, 0, 600295200, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 600000000, 0, 600297000, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 600000000, 0, 600299000, NO TRIGGER, 0, <>, <>
Reaction starts, semantic, 1, 1, 600000000, 0, 600299700, NO TRIGGER, 0, <semantic.t:>, <>
Reaction ends, semantic, 1, 1, 600000000, 0, 600375000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 600000000, 0, 600377100, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 600000000, 1, 600379400, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 600000000, 1, 600380300, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 600000000, 1, 600385800, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 600000000, 1, 600386300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 600000000, 1, 600395600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 600000000, 1, 600396400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 610000000, 0, 610230100, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 610000000, 0, 610234000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 610000000, 0, 610236300, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 610000000, 0, 610238400, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 610000000, 0, 610240600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 610000000, 0, 610241200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 610000000, 1, 610242400, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 610000000, 1, 610242700, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 610000000, 1, 610324400, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 610000000, 1, 610325300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 610000000, 1, 610325900, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 610000000, 1, 610327800, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 620000000, 0, 620159900, NO TRIGGER, 0, <>, <>
Reaction starts, lidar, 0, 1, 620000000, 0, 620162000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 620000000, 0, 620163200, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 620000000, 0, 620164500, NO TRIGGER, 0, <dataFusion.LIDARobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 620000000, 0, 620166000, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 620000000, 0, 620176000, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 620000000, 1, 620176800, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 620000000, 1, 620177000, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 620000000, 1, 620225700, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 620000000, 1, 620226300, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 620000000, 1, 620226600, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 620000000, 1, 620227400, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 630000000, 0, 630288200, NO TRIGGER, 0, <>, <>
Reaction starts, camera, 0, 1, 630000000, 0, 630306700, NO TRIGGER, 0, <camera.tCamera:>, <>
Reaction ends, camera, 0, 1, 630000000, 0, 630307600, NO TRIGGER, 0, <>, <dataFusion.imageobject:>
Reaction starts, lidar, 0, 1, 630000000, 0, 630309000, NO TRIGGER, 0, <lidar.tLidar:>, <>
Reaction ends, lidar, 0, 1, 630000000, 0, 630309100, NO TRIGGER, 0, <>, <dataFusion.LIDARobject:>
Reaction starts, dataFusion, 0, 1, 630000000, 0, 630309400, NO TRIGGER, 0, <dataFusion.imageobject:dataFusion.LIDARobject:>, <>
Reaction ends, dataFusion, 0, 1, 630000000, 0, 630310100, NO TRIGGER, 0, <>, <>
Worker advancing time starts, NO REACTOR, none, 1, 630000000, 0, 630310200, NO TRIGGER, 0, <>, <>
Worker advancing time ends, NO REACTOR, none, 1, 630000000, 1, 630310700, NO TRIGGER, 0, <>, <>
Reaction starts, dataFusion, 1, 1, 630000000, 1, 630310800, NO TRIGGER, 0, <dataFusion.both_ports_are_present:>, <>
Reaction ends, dataFusion, 1, 1, 630000000, 1, 630332900, NO TRIGGER, 0, <>, <semantic.fusedObject:>
Reaction starts, semantic, 0, 1, 630000000, 1, 630338600, NO TRIGGER, 0, <semantic.fusedObject:>, <>
Reaction ends, semantic, 0, 1, 630000000, 1, 630338800, NO TRIGGER, 0, <>, <>
